gene,coef
Ap2b1,0.0802157682285247
Timm8b,0.0781121510660848
Thrsp,0.0772299270156864
Prr13,0.0768069610897413
Zfp771,0.0744681321352239
Phyhipl,0.0739608528880051
Nfkbib,0.0726463150606631
Aldh5a1,0.0719030652560709
Rcan2,0.0717553406746216
Csdc2,0.0714585187310727
Alad,0.0706999920180751
Ccser2,0.0678788180457192
Avl9,0.0662068703046873
C1qbp,0.0649039305213166
Dennd4a,0.0637836990003695
G3bp2,0.0635848466310957
Smarcb1,0.0620999908440703
Galnt1,0.0614423716383149
G6pc3,0.0607534696996699
Cdh19,0.0601360174021569
Hnrnpl,0.0598514559262527
Nrxn2,0.0583069743118267
Pls3,0.0549552892201837
2310022B05Rik,0.0534696414601785
Zfp703,0.0523796094246427
Zfp24,0.0505629248489231
Ctso,0.049428634742081
Zfand3,0.0493359784538316
Pcdhb7,0.0468184695209294
Med22,0.0452232887252499
Oaf,0.0440153875685185
Cand1,0.0405790591064417
Dnajc11,0.0400796517988907
Mtpap,0.0357787427339549
Tmem176b,0.0332093800523607
Ppa2,0.0308703560072686
Cthrc1,0.0248332923163174
Ckb,0.0245556526159138
Ep400,0.0244942833909983
Mafg,0.0242095814882611
Leng8,0.0222375582246778
Gm14964,0.0216622968387701
Clasp1,0.0170511642289367
Prss56,0.0154838519232765
Patz1,0.0137830457021431
Laptm4a,0.0128199592187529
Itih3,0.0119010075431257
Vamp4,0.00916147944471817
Smarca5,0.00884197901085549
Apoa1,0.0086660218135323
Nlgn1,0.00688654128509969
Ccnl2,0.00665350567001239
Clmn,0.00641620141565418
Eea1,0.00546257903639416
Mfap3,0.00451453255634479
Ndufb6,0.00366805166509018
Astn1,0.00288499458792726
Ube2e3,0.00057051668945627
Rpl37a,-0.000439517572477761
Scd2,-0.00116166773226192
Luc7l,-0.00346147885751126
Fdx1,-0.00477998275800075
Mef2a,-0.00588178009603181
Cr1l,-0.00681274866415035
Upf2,-0.00694252896896281
Tmpo,-0.00729895149184297
Skiv2l2,-0.0132524780888307
Tob2,-0.0133569283672179
Txn1,-0.0157751718540768
Actr8,-0.0160974014508112
Nectin3,-0.0204586394470207
Camk2g,-0.0241126786463618
Notch1,-0.0271654146966276
Tm9sf2,-0.0278193133369786
Dclk1,-0.0286712852977349
Gabbr1,-0.0323782172622027
Dok5,-0.0335598118417945
Zcchc24,-0.0402500404107924
Gk,-0.0403884578764282
Basp1,-0.0410950020126121
Rb1,-0.0430991462767025
Selenop,-0.050811359383028
Srpk1,-0.0512798206290776
Ccdc28b,-0.0519159912768678
Timm22,-0.0522987307949844
Anxa2,-0.0526159117261958
Ddx18,-0.0527603148923508
Gtf3a,-0.0527740939570044
Zcchc9,-0.0574113138909137
Proser1,-0.0583577291547377
Lmo4,-0.0586572845385007
Adamts18,-0.0588305620623782
Fkbp14,-0.058940842518086
Cers4,-0.0598917268967838
Ate1,-0.0613434676308799
Cxcl10,-0.0619330054167501
Tor3a,-0.062005690609274
1810010H24Rik,-0.0631871052895554
Thap12,-0.06612472609433
Selenot,-0.0686783077806705
Larp4,-0.0687596738083163
Gripap1,-0.073240277286468
Eid1,-0.0751287338798692
Tmx2,-0.079623744085049
Tril,-0.080836540643516
Arhgef1,-0.0822347707450424
Arl1,-0.0832647483573389
Tnfaip1,-0.0868659225766336
Supt6,-0.08708583111444
Dek,-0.0915630139667922
Eif3f,-0.0980177308931754
Purb,-0.116170151782047
Mrps36,-0.116374815933127
Ptbp2,-0.118276048816273
Zfhx4,-0.118774427804337
Meg3,-0.119074738294954
Alkbh8,-0.124994841882972
Epha5,-0.134700656072184
Tnrc6c,-0.135432620551373
Epm2aip1,-0.135925375144602
Kidins220,-0.136404356295592
Eif4e2,-0.1373469285573
Lgmn,-0.140352873152909
Cenpc1,-0.141618456440677
Tank,-0.14378825942552
Abhd4,-0.145162499889089
Timp3,-0.154654338772577
Acot1,-0.154737548146093
Gpc6,-0.161078429072562
Vma21,-0.163446236617207
Pitpnc1,-0.1650157059767
Igtp,-0.165786748285537
Bhlhb9,-0.167810819980502
Cklf,-0.167881907877837
Ctnna2,-0.1681913351692
Rpl23a,-0.174484436981708
Atp13a2,-0.191229879170826
Eps8,-0.194195580225592
Cx3cr1,-0.202049380814779
Jund,-0.204627019886801
9330159F19Rik,-0.211717712636421
Ric3,-0.215153432455724
Atp5e,-0.218452356629206
Gng11,-0.224278140747048
Eif4g2,-0.229548882238404
Tsc22d3,-0.232903563289131
Phactr2,-0.24043229761025
Enho,-0.241330869848173
Slc38a2,-0.249976013970908
Kctd5,-0.25434648383725
Pomp,-0.256751117179685
Isg15,-0.258241248905077
Rpn1,-0.25862651336306
Emp2,-0.259576889402466
Gm47423,-0.262673737683788
Idh3b,-0.267619824076542
Brk1,-0.283739350467573
Cisd2,-0.295390298097239
Tead1,-0.295818060834486
Syt11,-0.303141730540498
Rbm28,-0.304452711600857
Rif1,-0.312973012875203
Daam1,-0.31676407307409
Nipa2,-0.325201409828232
Krit1,-0.334676221543516
Ncam2,-0.341023064000972
Thbs4,-0.346080606425813
Taf10,-0.347193365983366
Ost4,-0.373136773950702
Sesn3,-0.37555647856954
Baalc,-0.383082803270972
Btbd17,-0.388904484706841
Scamp5,-0.389481431346307
Gng5,-0.391013297945913
Dpp8,-0.408056789441009
Hmgcr,-0.410460996459105
Ednrb,-0.414766062541654
Slc4a4,-0.423730946021075
Fads1,-0.428164579380748
Igsf21,-0.432915588899574
Arntl,-0.439341999469344
Sox21,-0.4416342105278
Lancl1,-0.459222690822483
Clic1,-0.475363524311195
Fez1,-0.487378739774096
Coq8b,-0.490541473623333
Tmem100,-0.493838371120618
Cmya5,-0.524861047099824
Gm17750,-0.526940458123071
Pank1,-0.533637364460833
Urah,-0.543089327414649
Emg1,-0.564972403058078
Phkg1,-0.56750237411644
Med8,-0.599447123601212
Huwe1,-0.612327303063559
6330403K07Rik,-0.653443403265921
Slc9a3r1,-0.734609464327443
Riiad1,-0.749178152587515
Serbp1,-0.77349055370218
Hhatl,-0.780985241765694
Kcnk2,-0.836654259124543
Gpx8,-0.864794623295806
Msmo1,-0.895434857796392
mt-Nd2,-0.947410859399337
Manea,-1.00408087992319
Tspan7,-1.30607932395294
