gene,coef
Sh3gl3,0.00134558181740219
Lsg1,0.0013067747529577
Upf3a,0.00126619345968025
Foxp2,0.00122430722742344
Cetn3,0.00119532608846712
Kdm5d,0.0011865998907083
Kitl,0.00118202909843817
Ube2j2,0.00118194246613318
Ube2q2,0.00115745613579754
Pdia4,0.00112124478234734
Tlk2,0.00109183227728918
Rbm8a,0.00106867460263584
Tmem176b,0.00102609577614219
Kxd1,0.00102539960365544
Ndufa11,0.000991823329490567
Arglu1,0.000972828344897323
4931428F04Rik,0.000972815326370504
Agpat5,0.000967124478988884
Rprd2,0.000960346413018338
Akap8l,0.000959231313806946
Xrcc4,0.000909152263419838
Atp6v0e2,0.000895896259682771
Sin3b,0.000881798910284384
Trim27,0.000859249539382279
Dmxl1,0.000835065811535932
Cacna1c,0.000808512391931895
Arhgap21,0.000789463240492355
Tex9,0.000789459774888495
Gpatch8,0.000783603182736691
Mis18a,0.000748562860114185
Zscan21,0.000747148915394405
Fbxo46,0.000745940047273839
Eif3g,0.000717822376288879
Ndufv1,0.000710980319210268
Rbm12,0.000676794400978064
Rnf216,0.000618020839797263
Etnk1,0.000592800978433704
Trappc3,0.000588071799106593
Zc3hc1,0.000583527988809662
Ranbp1,0.000578038344677639
Pdhb,0.000576786319087607
Zfp60,0.000573838842541571
Paics,0.000533458758821281
Srsf2,0.000509476959114772
Ppp1ca,0.000502733286970886
Tcea1,0.00048900930825773
Wdr13,0.000478578505794326
Ppp1r2,0.000458798151728371
Cdkn2aip,0.000427064824003624
Ddhd2,0.000407875876122301
Tbrg1,0.000380833261336717
Zfp644,0.000377641892770271
Mdk,0.000376531924246429
Lrrfip2,0.000367364802974229
Zfp354c,0.000356041795798616
Rnf138,0.000335159723045851
Gapdh,0.000331225355333644
Tubb4a,0.000257396973080417
Nr2c2,0.000240482623722702
Pds5b,0.00023270892879573
Rpp25l,0.000221327539807921
Gm2000,0.000210207684408589
Enox1,0.000205266267763382
Saraf,0.000200608551510838
Mrpl21,0.000176890127400192
Chd2,0.000172392165407574
Babam1,0.000168887303924018
Malsu1,0.000160902392797999
Mrps7,0.000157318041092001
Naa15,0.000138483493019423
Cdk13,0.000126234136741692
Adarb2,0.000125896707178207
Lin37,0.000100983880048206
Nedd8,9.62812149698339e-05
Tspan5,9.53440203622591e-05
Iqgap1,9.4438613230151e-05
Zcchc9,8.03555754117798e-05
Reep5,6.30523354166711e-05
Rsph9,4.66814424971452e-05
Smap1,1.77436436651151e-05
Pdia3,1.64490739283522e-05
Hnrnpl,1.52466839970828e-05
Zfp318,1.36478806924844e-05
Slc25a12,1.24327939796986e-05
Hjurp,-1.37825456486737e-05
Ogt,-1.90073335296127e-05
Brk1,-2.07942024123432e-05
Mettl6,-3.7503540163078e-05
Usp18,-6.50778353934918e-05
Mt1,-6.7080526527053e-05
Map3k20,-6.9966341611061e-05
Msra,-8.53479878974929e-05
2010107E04Rik,-9.27788229892513e-05
P4hb,-0.000101809373084514
Serf1,-0.000102175440523531
Nptn,-0.000150265348976582
Atp5a1,-0.000151855172123801
Itm2b,-0.000157945309864638
Ankra2,-0.000169616041939642
Kmt2e,-0.000220727032433205
Denr,-0.000237914182383631
Gdap1,-0.000240708590637952
Zfp182,-0.000268611747424684
Rb1,-0.000271345992447392
Tspyl2,-0.000321931458382213
Ddx23,-0.00033235503895727
Dcps,-0.000346651105038373
Arid1a,-0.000357756176529435
44450,-0.000360128671345889
Rrm2b,-0.000361159198435366
Bola2,-0.00037063592157439
Mrps12,-0.000385701921122712
Set,-0.000456967564111417
Nhsl1,-0.000468883381631816
Apaf1,-0.000474671562020128
Mcm7,-0.000489995183782328
Rabl6,-0.000492212926010751
Glra2,-0.000525665404190392
Ipo11,-0.000528590282164478
N4bp2l2,-0.000565414750346722
Prpsap1,-0.000567852016381823
Ppp2r5c,-0.000608550588624267
Elp5,-0.000643790731725955
Tmem234,-0.000644492022476778
Rnf115,-0.000651907508922787
Taf15,-0.000653640805877991
Rps19,-0.000675068758997168
Pcm1,-0.000694677320613961
Asxl2,-0.000706322478063963
Csnk1e,-0.000712531739647589
Thyn1,-0.000715758735229315
Rftn2,-0.000717299862150998
Dtna,-0.000738366466893826
Mrpl48,-0.000744364816799854
Zbtb8os,-0.000802698718518779
Tmem242,-0.000820924392248464
Dicer1,-0.000823702741245425
Tubgcp4,-0.000856838360496732
S100a10,-0.000864391403040588
Smarcc2,-0.000873834529805546
Chmp3,-0.000929580392326712
Anp32e,-0.000962608048798423
Dnpep,-0.000983506996746803
Snap25,-0.00100789095783826
Akr7a5,-0.0010199695858616
Thrap3,-0.00103950584634327
Cep70,-0.00106244581999642
Crebbp,-0.00114184539281913
U2surp,-0.00115325842293006
Pnpla8,-0.00117856817697501
Ehmt1,-0.00118857811243769
Arpc5,-0.0011906575247748
Hspa5,-0.00120256631544536
Anapc4,-0.00121655326785236
Gm47283,-0.00123093459335901
Nrcam,-0.00124775125584693
Eif3a,-0.00125105284715
Ppp1r11,-0.00129156331429549
Cdk5r1,-0.00130380273046371
Myo9a,-0.00131079046875118
Rbm33,-0.00135335740594714
mt-Nd3,-0.00137134234792722
Wrb,-0.00140503437878447
Dpm3,-0.00140838184771928
Ggt7,-0.00140941854665083
Tpr,-0.00142040929037567
Asxl3,-0.00145097623680386
Yeats2,-0.00145759642639023
Sptbn1,-0.00146657613321996
Ncor2,-0.00147578965344945
Hnrnpul2,-0.00150528756721963
BC005624,-0.00152054018703879
Mex3d,-0.0016148181669434
Igfbp5,-0.0016286222614226
Srp19,-0.00166154247347058
Hipk2,-0.00174306841969211
Ccnh,-0.00174808385555233
Snrnp48,-0.00177643282888608
Ube4b,-0.00181248502982368
Eapp,-0.00181356846084903
Mycbp2,-0.00192095575449847
Tmem260,-0.00196049568720857
Aff4,-0.00196961849403403
Trib2,-0.00197285510256698
Thoc7,-0.00199889479012333
Mvb12b,-0.00202806288425518
Tob1,-0.0020474571064198
Bet1l,-0.00204780665462276
Tpt1,-0.00208333938462383
Rtf1,-0.00210229955821141
Ifitm3,-0.00212275419018339
Hmgn5,-0.00213074953711725
Gab1,-0.00213306141478199
Ythdc1,-0.00214668795620317
Fam212b,-0.00218341388216027
Polr3k,-0.00219939694084269
Fam193a,-0.00223745881310651
Igf1r,-0.00225554792844155
Dynll1,-0.00228569737583
Rbm7,-0.00231156980461694
Magi2,-0.00231575428362192
Rps6,-0.00232197483535817
Prkar1b,-0.00235512371867346
Hsph1,-0.00239736999951567
Gle1,-0.00246721200799301
Cdk19,-0.00249756578437708
Spcs3,-0.00256902772305447
Ndufaf7,-0.00257129081994352
Emg1,-0.00264613076283333
Ier2,-0.00264681088995288
Rpl36a-ps1,-0.0026491410330417
Plgrkt,-0.00265985277888514
Plk2,-0.00266275655769402
Rad17,-0.0027752617632046
3110021N24Rik,-0.00287870616310994
Uba3,-0.00303081260267572
Rps19bp1,-0.00314521023845971
Pcdh17,-0.00314943450133832
Wdr83os,-0.00322336941491071
Patz1,-0.0032534868997966
Ndufs6,-0.00328901197986011
Gm16702,-0.0033054237995631
Cnpy2,-0.00332609369503081
Syne2,-0.00345333445404358
Qpct,-0.00351107678049108
Tcf4,-0.00351256843791371
Pik3ca,-0.00356860391557047
Tcp11l2,-0.00359995875346098
Fnbp1l,-0.0036221658980404
Hist1h1b,-0.00366204344196481
Srpk1,-0.00371145895331215
Sdcbp,-0.00382848764602087
Smim8,-0.00384109447546169
Med8,-0.00386869096121086
Myt1,-0.00387348982563112
Lgi1,-0.00395839400976978
Ufl1,-0.00400071406836564
Kansl3,-0.00400303911763418
Mrpl2,-0.00403206802268146
Gps2,-0.00405138290667116
Ccnd2,-0.00406204960440193
Rybp,-0.00412267830703787
Raly,-0.00423500583302148
Tmed5,-0.00424038651528156
Alkbh5,-0.00424675901675549
Pmpcb,-0.00427117897082145
Spopl,-0.0044742922257381
Stx8,-0.00448358335958994
Gm26735,-0.00454083210302398
Stau1,-0.00457752333887725
Dnajb9,-0.00467941786212325
Fbxo9,-0.00473115654561349
Pcdhb7,-0.00477462860260155
Dusp8,-0.00480355531244841
Egr1,-0.0048503348369073
Commd3,-0.00538406377847538
Tm2d1,-0.00556126170351247
Wbp2,-0.00582090277706834
Anks1b,-0.0061435481594516
Nfix,-0.00618067146615569
Pdcd11,-0.00618825464840005
