gene,coef
Gadd45g,0.00242296867619894
Lgmn,0.00239982772719785
Epn2,0.00239361669414371
Pdzd8,0.0023883767209013
Chchd3,0.00237715035911932
Rin2,0.00236582973694855
Pcnp,0.00236089503734901
Rint1,0.00233014860689208
Baalc,0.00231824535507464
Emp2,0.00229063918028772
Gm19412,0.00228246636336262
4732440D04Rik,0.00220766168547496
Ppat,0.00218925696817911
Mrpl42,0.00216957057213027
Rps24,0.00215880296973538
Spry2,0.00214389725812836
Mrpl3,0.00212283689717451
Slc12a2,0.00208956412310336
Dpp8,0.00208769919029731
Serpinb6a,0.00207258745606795
Gon4l,0.00198832301992277
Nkx6-2,0.00194837765115501
Pcyt2,0.0019461583479178
Tspan7,0.00193290144729368
Notch2,0.00181522239071778
Gm17750,0.00181383102335129
Tor3a,0.00177397389077139
Lca5,0.00176974215177595
Cpe,0.00176617787105113
Frmd4b,0.00175372267661478
Nnat,0.00173455871566789
C1qa,0.00169042095437361
Hif1a,0.00168593704349055
Gpbp1,0.00165960331730942
Nsmce4a,0.0016552174140372
Pfkm,0.00165487456442815
Prmt2,0.0016138240878935
Ttll3,0.00159646508126532
Aktip,0.0015519553814594
Cdk2ap2,0.00153292550452645
Foxn3,0.00150699030152798
Adhfe1,0.00147564131088567
Daam1,0.00146432829478052
Fam229b,0.00144286101477453
Stard10,0.00143574672020821
1810010H24Rik,0.00143224120694343
Gatad1,0.00142745360539592
Zranb1,0.00139336760973033
Hmgn2,0.00138532209101573
44450,0.00136850857459733
Hspa8,0.00134501370696668
Hacd2,0.00131414791598657
Wbp4,0.00130000341186141
Rab24,0.00128703150169705
Selplg,0.00128375713435835
Eif2a,0.00128244854389451
Ift80,0.00126390421584969
Araf,0.00124053889133775
Meg3,0.00122586983740668
Jam2,0.00121577999629298
Esco1,0.00119890238536029
Insig1,0.00119656138012629
Paip2,0.00118015224329465
Vgll4,0.00117163183180196
Efhd1,0.00115570422244719
Copg2,0.00112594551493645
Unc80,0.00112508872892041
Magi1,0.00106962848320161
Eloc,0.00104343034560352
Per3,0.00101768462881295
Cnot10,0.000996927328439112
Nup98,0.000996818119983195
Pradc1,0.000986051149732265
Fabp7,0.000951612569902784
Cx3cr1,0.000947587802222373
Bclaf1,0.000926555050538644
Acot1,0.000916713140298878
Cpeb4,0.000914304775866325
Kctd5,0.000906307330305389
Mrm2,0.00089484331009562
Wnk1,0.00089455502705918
Ifngr1,0.000881560464016413
Manea,0.000806993929250317
Sar1a,0.000801567423559443
Raver2,0.00079888381096985
Anapc2,0.000798571191197266
Ccdc124,0.000795845256666431
Cdh2,0.000784333078725221
Cenpc1,0.000763347610725283
Ewsr1,0.000731521361825475
St3gal4,0.000717470704518642
Adprh,0.00071321438935102
Birc2,0.0007075178678704
Proser1,0.000688640408117902
Osbpl1a,0.000674999731698968
Igsf21,0.000634685967489082
Ctnna2,0.00063219638615089
Mast4,0.000616734423113288
Prmt1,0.000569322365084556
Hapln1,0.000530205404019699
Cend1,0.000514245577295791
Lancl1,0.00050858810164674
Lhfp,0.000502735327263787
Bex2,0.000501048730296553
Erp29,0.000499713813039147
Dhx36,0.000497694464871946
Ube2d2a,0.000481701864878044
Nedd9,0.000481588109337439
Pcsk7,0.000476189576227246
Fam103a1,0.000469306879548542
3830406C13Rik,0.000452579794419853
Rps20,0.00042636256036941
Rars,0.000421644318544251
Sdc4,0.000408984015899972
C1qb,0.000400230071041316
Rab5b,0.000396241778211446
5031439G07Rik,0.000383070051686437
Rab10,0.000374716640357968
Jund,0.000364660372739057
Rbbp7,0.000344231176968045
Rbm33,0.000333339293392892
Mafb,0.000332199536223097
Fgd4,0.000330925035815462
Zmiz1,0.000322676736285923
Med13,0.000321736563595223
Clic1,0.000315000851158234
Junb,0.00031123604967524
Frmd4a,0.000307787890379479
Kcnk2,0.000283431684051606
Cfap36,0.000207449460119063
Epb41l5,0.000203218370659425
Secisbp2l,0.00019482210653294
Hnrnph2,0.000186477933061312
Ccnl1,0.000172347990534607
Mif4gd,0.000169000691481899
Ncoa4,0.000151542645066948
Cops4,0.000137902548193618
Gm47423,0.000122939532818652
Enah,0.000114373916600429
Dmxl1,0.000108572068778022
Galnt11,0.000106739324562216
Faim,0.000105401692953124
Dnaja1,9.48885315511937e-05
Clcn3,9.07786643078895e-05
Kpna3,9.05759829980449e-05
Stub1,7.58714646924748e-05
Foxp4,5.39014716631544e-05
Gm20045,4.91313176980417e-05
Txndc5,3.83478745379421e-05
Tcn2,1.70958621349691e-05
Gnai3,1.54416925939344e-05
Cby1,1.19678300868555e-05
Slc4a4,8.50222596315053e-06
Clstn1,1.54610330658198e-06
Knop1,-2.87040629423501e-06
Smc1a,-1.70204129744453e-05
Ubqln2,-1.99300611376925e-05
Gtf2b,-2.68746351790775e-05
Sdhaf1,-3.47031317609656e-05
Ptgds,-3.86592498931751e-05
Mcrip1,-5.78934972698452e-05
Immp2l,-6.59819303704128e-05
Pcm1,-0.000100527029346158
Mro,-0.000104481342953167
Hdac4,-0.000131466247165494
Cnp,-0.000149303871370431
Sap30,-0.000163501325515949
Rapgef3,-0.000178962913047546
Tacc1,-0.000187782284024226
B2m,-0.000240723947364903
Pmp22,-0.000286339125544118
Gna13,-0.000286704987473072
Ndufv1,-0.000308075070450969
Hmgb2,-0.000326331419709164
Tmsb10,-0.000337511148988389
Prr13,-0.000338719902647052
Lactb,-0.000342381361600637
Rps19,-0.000349770099945026
Smu1,-0.000361836571790718
Pcdh9,-0.000374943370717531
A630089N07Rik,-0.0003996575005848
Sh3bgrl,-0.00041865314604669
Capn15,-0.000426749628698472
Dusp22,-0.00046540828554907
Alkbh6,-0.000468539909204525
Mapk4,-0.000489644014945203
Vcpip1,-0.00049208897069254
2810474O19Rik,-0.000492291498821631
Rictor,-0.000505823175740502
Neat1,-0.000520011620933152
Rspo3,-0.000520323150750448
Ppp1r3g,-0.000562457624199602
Atp6v1g1,-0.000573645991579261
Lfng,-0.000576997760652495
Cbr3,-0.000580245748991118
Cables1,-0.000592587666076629
Pigyl,-0.000610802003673936
Pex3,-0.000633317763884453
Kcnq1ot1,-0.000665872216604096
Mpp6,-0.000674845549943734
Atp6v1c1,-0.000699672798662734
Larp1,-0.000737211597714717
Baz1b,-0.000742094817984485
Parp2,-0.000785411169887305
Fbln5,-0.000786170013641677
Chchd1,-0.000797155361401451
H13,-0.000800236176335599
Mtss1l,-0.000818645981883183
Abhd14b,-0.000838047122330244
Vhl,-0.000838783087609817
Gnl3,-0.000842254206731685
Srp72,-0.000874507073689692
Rgma,-0.000875439849718021
Rabep1,-0.000879471518896312
Ddx3x,-0.00088375861765441
Exosc5,-0.000909232831140733
Trim12a,-0.000942476807332513
Lgals3bp,-0.000975661053479963
Crip1,-0.000977585880985055
Prrc2c,-0.000998041199242007
Suz12,-0.0010112632385491
Lysmd2,-0.00102783406240883
Arfrp1,-0.00104048474680303
Pnmal2,-0.00104692927035281
Rwdd3,-0.00105657480967669
Usp47,-0.00106102224044931
Pdcd2,-0.00107109588203173
Nap1l5,-0.00108822638231037
Laptm4b,-0.00110183703347565
Cltb,-0.0011080546119599
Mt1,-0.00112932409698861
Raly,-0.00116766638338293
Tmem55b,-0.00118864456630306
Lgi1,-0.00120818780469483
Cyp2d22,-0.00123671666727833
Paqr8,-0.00123709425499372
Tspo,-0.00128125991399179
Rmnd5a,-0.00129317409265025
Nktr,-0.00134040219524946
Eif5,-0.00134228717059588
Gm3764,-0.00140495024246276
Ccnd2,-0.00141098339295958
Id1,-0.00147116396951876
Abca5,-0.00147232275804992
Ubn2,-0.00148431828312282
Uqcrc2,-0.00149325007799633
Gfap,-0.00149880111565664
Pdzph1,-0.0015117576116972
Rnf181,-0.00152254454455653
Mllt6,-0.00152573653847588
Smim10l1,-0.00155700801996812
44261,-0.00165979550856915
Atp6v1e1,-0.00167059764230115
Sec11a,-0.00172387459892809
Rhou,-0.00173340786185777
Scmh1,-0.00173402872508645
Fgfr3,-0.00175309689946212
Pnisr,-0.00177571465415789
Ube2a,-0.00193018715381847
Ramp2,-0.0019474078990408
Lrrn3,-0.001961114045177
Ercc6l2,-0.00196421318771252
Ilf2,-0.00197307495683781
Rcan2,-0.00201075648491013
Sparc,-0.00201311727260362
Dut,-0.00202732381558211
Hipk2,-0.00208855266174432
Tbce,-0.00215771953296086
