gene,coef
Iffo1,0.000554017289835943
H2afz,0.000538735417756325
Bola1,0.000516933351658242
Stmn1,0.000513509015694637
Lrrc59,0.000507216869159929
Lpl,0.000394211949417837
Il13ra1,0.000313848293980974
Ndufv2,0.000310079467586029
Havcr2,0.00030562845241731
Gatad2b,0.000267511164745915
Eloa,0.000257209580650673
Klf3,0.000256633271818657
Prc1,0.000252000831572591
Ppp1r14b,0.000141674902782408
Ccl12,0.000134321914094548
Apex1,0.000131319072931181
Pde3b,0.000123170026415338
Rbbp7,0.0001222069626771
Top2a,7.76765820919089e-05
Ptbp1,3.04573751031929e-05
Ankrd10,2.66868603778615e-05
Lbr,1.41026807471781e-05
Dnajc7,7.67544654969781e-06
Ythdf3,7.20109760881183e-06
Morf4l1,-2.13304596891061e-05
P2ry6,-3.85921380269556e-05
Btk,-7.30097739537607e-05
Vps4b,-0.000122660761865981
Rtn1,-0.000127077479753533
Rbm22,-0.000178209313475601
Ttyh3,-0.000189017131264189
Nktr,-0.000234719814994429
Ccl3,-0.000258927343535844
Adamts1,-0.000281943944215162
Snapc5,-0.000291510907897096
AC149090.1,-0.000327918853014123
Cst7,-0.000332987490229317
Ap2s1,-0.000375439126159725
Psmc3,-0.00039660623225804
Inpp4b,-0.000829938099371058
Gm42418,-0.000869554253734779
Psme1,-0.000885328103944255
Upk1b,-0.00100595981395767
Dennd4a,-0.00102063076280056
Rasa4,-0.0010324091762152
Cmklr1,-0.00108477370474016
Gtpbp2,-0.00111045488648628
Fam96b,-0.00111793225368589
Xiap,-0.00113518757960819
Dync1i2,-0.0011382181015414
Rpl39,-0.00119479621921115
Ccl4,-0.00119623416719458
Vrk1,-0.00122923705850542
Rbm5,-0.00127255109768409
Rnaset2b,-0.00128709523754982
Capzb,-0.00135426958536292
Bcl10,-0.00143393073512588
44257,-0.00145720500906251
R3hdm1,-0.00145992357026287
H2-Eb1,-0.00149644574631945
Leng1,-0.00150044593778439
Cd52,-0.00156710695358365
Rassf4,-0.00173635446577622
Sirt2,-0.00174807843197374
H2-Aa,-0.00176895903193295
Ccrl2,-0.00177379154762927
Fxr1,-0.0017744348111775
Lsp1,-0.00182425178099019
Zcchc9,-0.00186855672703171
Clec4a2,-0.00188980118171214
Ifi27l2a,-0.00197599769990917
Tcim,-0.00199645178206982
Hint2,-0.002032702067423
Slfn2,-0.00228283381142204
Slc15a4,-0.00228379476015626
Serpine1,-0.00230716809388509
Cxcl14,-0.00244858440759098
Tnrc6a,-0.00246030167748901
Vcam1,-0.00261157823253852
Dusp1,-0.00277697317881485
Wfdc17,-0.00290734457593359
Nfkbia,-0.00295843180998046
Wbp11,-0.00312390482199415
Rpl36a,-0.00318799352396991
Irf2bpl,-0.00329415201212819
Rpl13a,-0.00337784358699994
Atpif1,-0.00339192822563168
Grina,-0.0034232956593904
Gsap,-0.00343223137636708
Rps29,-0.00352086528084648
Man1a,-0.00412866358241507
AU020206,-0.00413107958297291
Ildr2,-0.0041578675092898
Plp1,-0.00419725367762866
Dnajc1,-0.00425308724432607
Zmat5,-0.00427836706509428
H2-M3,-0.00437923052362584
Hacd2,-0.00454769416890016
Nudcd3,-0.00459576164809049
2310011J03Rik,-0.00485163961900674
Sall3,-0.00494434377685093
Neat1,-0.00526463677727763
Pip4k2a,-0.00543698004783317
Hnrnpm,-0.00545280799111279
Rpl5,-0.00564156502542569
Gm47283,-0.00573444182826778
Tmem258,-0.00580194557473535
H2-K1,-0.00596380315135634
Srsf3,-0.00603924860793285
Znrd1,-0.00640463126411486
Lcp1,-0.00662240410475518
Naalad2,-0.00742411694199654
Lgals3bp,-0.00762081929466665
H2-D1,-0.00802026365145368
Ltb,-0.00855651880108988
Liph,-0.00855697301637826
Frrs1,-0.00923412057581306
Dst,-0.0106585013046676
B2m,-0.0114416111882174
Rbpms,-0.0123756987692679
Neurl3,-0.0124887905066463
Nsa2,-0.0126908707570065
Taf12,-0.0143122504414575
Klk8,-0.0144505058222463
Crlf2,-0.0192271876096777
