gene,coef
Yae1d1,-0.00751373221475891
Fam181b,-0.00953728378578599
Abracl,-0.0123999619946242
Dcaf11,-0.0153165682813206
Snrpa1,-0.0168485015500154
Wdr1,-0.0200951154431576
Mpdz,-0.0201700766226536
Sh3gl3,-0.02027538290479
Smap1,-0.0266365650851466
Vps37d,-0.0310487682192552
H2afy,-0.0317621777576072
Iws1,-0.0318206341909199
Uqcr10,-0.0321248764454867
Tax1bp3,-0.0368563294774308
Klhdc4,-0.0379510152819457
Ezr,-0.0417232032595204
Afap1,-0.0419922696329998
Ciao1,-0.0441198289131015
Psmd4,-0.0538648963506487
Psma1,-0.0652915861290272
Anapc5,-0.0675052227894152
Trim59,-0.0684944245524538
Drap1,-0.0705321950925988
Arpc1a,-0.07171650738772
Amotl1,-0.0737159166851545
Wsb2,-0.0770063395565279
44442,-0.0771937072581101
Ndufs2,-0.0781526826690416
Abi2,-0.0807550405764456
Rab24,-0.082812120026516
Qdpr,-0.0862273312516157
Morf4l1,-0.0888190920430286
Bloc1s2,-0.0891922092393774
Sft2d3,-0.0896750084813828
Phpt1,-0.0914190575692253
Igfbpl1,-0.0936221192769476
Gpkow,-0.0941592595832173
Cox7a2l,-0.095147843273007
Ubr5,-0.0968060294559756
Dclk2,-0.0987712695608343
Agap1,-0.100266613172619
4931428F04Rik,-0.101101797169399
Chd3os,-0.101369715483885
Cox6c,-0.101471310205575
Chd2,-0.101722146276665
2610037D02Rik,-0.104290109582907
Ccnt1,-0.109199696771476
Oxsr1,-0.113469102495819
Ola1,-0.114637446318343
Sdhb,-0.11706252616128
Ctnnbip1,-0.119849778023097
Rpl7l1,-0.123703409306607
3110009E18Rik,-0.127549222991099
Lzic,-0.127977767581005
Nr2f1,-0.129319977216144
Zfp277,-0.133497537069856
Oxct1,-0.13508294551111
Rgs16,-0.137472864079203
Epb41,-0.139057090724623
Etfb,-0.139703949239315
Vcan,-0.142091950741362
Cd2bp2,-0.145610077476952
Snrnp70,-0.146863365732525
Gm42418,-0.147440966136587
Tmem80,-0.157129388231912
Bnip2,-0.157313991186203
Dctpp1,-0.157568517696231
Mark3,-0.158945925682704
Gm6563,-0.159103458757692
Eloa,-0.160016009062296
Top2a,-0.161775615070436
Psmd6,-0.163639916164727
Gars,-0.167149142323486
Pak7,-0.168304873280995
AC160336.1,-0.172219468104546
Smurf2,-0.173027512516621
Tmcc1,-0.176874373179386
Atp6v0e2,-0.180316877345575
Fam168a,-0.185696150310004
Atp5k,-0.187580324939421
Dcaf7,-0.191093034371717
Zcchc9,-0.191277652935165
Sox2,-0.193674949109026
Eif2a,-0.20152785855391
Cadm1,-0.204332788038911
Tlk2,-0.206754451785852
Morf4l2,-0.211773642855484
Atg12,-0.211825412985675
Pik3r1,-0.212089101203648
Nol11,-0.212716250336178
Ttc19,-0.218851752917034
Atg5,-0.227836231833358
Taf1,-0.22855507842258
Taf12,-0.229289095859978
Mdk,-0.232791706300976
Rnf8,-0.236780580781772
Ubr3,-0.237019340303997
Rnf146,-0.239804667338032
Dut,-0.240192893887919
Rars,-0.241600757515453
Fam96a,-0.243534842926185
Zfyve1,-0.246842291160687
Cacna1c,-0.252492909890401
Nras,-0.259557919111188
Zbtb2,-0.261359858121052
Wsb1,-0.261623566639641
Zfp90,-0.262612080281764
Micu2,-0.264173022790011
Zfp318,-0.271665265654197
Las1l,-0.286379655558511
Lzts1,-0.28680344090985
Eif5b,-0.294090752590334
Stk11,-0.317603003211364
Ccdc137,-0.318439727383574
Tmem256,-0.322113697223475
Zfp579,-0.328338808705952
Hnrnpdl,-0.345007494922274
Pcmt1,-0.34516345646482
Prkaca,-0.348953184492462
Glrx2,-0.349661284919203
Sertad4,-0.359460634118155
Ndufa11,-0.360286931341894
Scd2,-0.367898058785808
G3bp2,-0.369601541294319
Ino80d,-0.381884471836505
Stx16,-0.382285688981493
Tmub2,-0.402626551334758
Elp6,-0.403142716224376
Klf13,-0.411016825260146
Kdm5a,-0.411428080065096
Mphosph8,-0.41206150531889
Tmem44,-0.413568583561404
Zmiz1,-0.428968009017274
Flrt2,-0.429097226142696
Nrsn1,-0.433697858836224
Hbs1l,-0.451991618467682
Smarca2,-0.462974835419803
Prr13,-0.46575188281193
Fbxo45,-0.466334181530646
Trappc3,-0.467790065961986
Zc3h7a,-0.469782881519618
Dynlt1f,-0.519328069909814
Dpm2,-0.522377003361562
Fam104a,-0.539259780069601
Mpped2,-0.54401515073364
Gstm7,-0.563964937915103
Tcea1,-0.573327275710919
Jmjd6,-0.573440291562528
Igbp1,-0.58160116260619
Fzd2,-0.588084132450622
Cbx6,-0.622531299604428
Zscan21,-0.628601949852158
Zfhx3,-0.6390525113596
Ndn,-0.656108793000461
Trip4,-0.672585708544863
Scrt1,-0.706068595113618
Ctnna1,-0.720614028710572
Pnma2,-0.749955844784417
Kin,-0.756266850835306
2310022A10Rik,-0.812082152859583
Coprs,-0.831182895693827
Hdac1,-0.94332832705283
Ap1s1,-1.01126704911854
Pax6,-1.0817363115195
Cdkn2d,-1.10022598888415
Ewsr1,-1.1284264668939
Hist3h2ba,-1.68253210751547
